"Marker.A","Marker.B"
6540.50927118693,7057.88617728324
1484.05873601478,9142.45982377216
1275.16918440804,3472.31030509102
7390.96897017372,7570.51425405024
7099.23998113064,7807.42765195127
2130.67487389476,3955.03161926674
6837.98004045592,5233.00544310014
2540.84113960855,9201.10985556328
1605.61675682523,9042.34699278587
5684.15070713525,9152.67171964451
1574.14689383449,3370.435639865
748.65700661713,3198.55416429978
1911.96612221524,8430.03366652838
1410.57077831874,3632.17206792584
7296.37639034983,7995.03224318751
1624.79641122344,8218.46482224239
1747.99513275618,8282.3724337806
7615.77148761234,7898.55473800792
7424.64531834346,8089.03419811707
848.291505269273,3092.00358889277
1607.81725020572,9272.75626087551
6958.68597828825,7180.32862764834
1241.21115078583,8427.2302168914
7997.50532570026,7911.11886249167
7163.24203748862,7549.15398893895
1341.07190921871,8191.21524242541
6327.79453594136,7622.36696217067
7535.14472987612,7327.59879783911
1904.25943364779,8408.46683431981
6249.74939583027,8056.03067042616
1973.09355192696,8770.00202789202
3832.11259567024,3956.87026584486
1817.07446642437,4003.16019500844
3260.05095484966,9207.00034369341
8107.55369311308,7621.88483099634
942.762560598767,8012.33117989731
6504.94366716843,6781.69788180931
1593.50451041111,8307.89032261169
565.196148560454,4286.2552121563
1383.56694399298,9071.00701539321
3611.16705928706,3366.33451968481
1122.8807138439,3272.86499669734
7587.58738180963,7550.27263686724
1389.35395132847,8709.14691747233
7856.7585458448,7824.49257096802
2473.43173150534,8323.16723133028
1639.28218029405,9368.86705070372
1199.65422592411,3378.23579382572
7025.38051258823,8332.02874136612
6838.89093618453,8191.39547945454
1939.93494559605,4021.45280080831
2093.70867057718,3938.61071339389
8111.54985248656,7341.09567805141
8183.13675491581,7652.07077953527
7969.89210170741,7547.31545212112
1380.27862298438,9187.30786876757
1666.26016058451,8040.03746284287
2267.89947041306,8747.90540965793
7156.26589597387,7302.47187282882
7270.77678529843,8001.1132449107
8232.63693153598,6812.62490902234
1531.8771101136,3729.42987733491
6709.84132807802,7584.18306881961
1199.32689106218,8986.38565140455
5453.69201239036,7263.45415630159
1537.90153086263,8900.06008034022
7597.09491070396,7800.33509112624
1100.17403337719,9391.65420851408
7421.58413073496,7719.19889025393
7026.87017478122,6441.09200685843
7063.02314566659,6329.15910118888
1219.52014471757,3480.3151748266
1307.05680405198,3537.64913729488
3539.15078715661,5952.47337191143
8279.59336688166,7581.58405789779
1020.48716936931,3565.75757330057
8287.58513270994,7363.02929802143
1779.47828890969,4282.23707527735
6566.34580629739,7428.11419918138
2358.56435209987,8635.03993220886
7971.3025260474,7693.82908368986
1721.10592490268,3766.73626298668
1176.85491541059,3776.77440314165
1018.8184130809,3580.32589492173
1081.33181926744,3296.54287423646
1704.91360616134,8966.9642059591
1453.14338792436,3601.15717284557
8265.03272544827,7613.98340906479
1239.76798518531,8917.49870660153
933.541273349094,9377.46920940215
6894.65486206845,6841.41538353215
918.40771340053,3361.87878630769
932.602955201543,3202.72005090953
4071.65768026476,3516.98233525304
2486.62108038533,8856.86011494756
6877.83332170704,7007.70116471557
7407.88698620936,7665.64459966256
7654.31094835649,6683.23193722629
1414.66874209633,9200.06904120766
1730.84077639272,9465.91499496959
1432.05899634702,3369.53290957628
6178.60299744159,6729.96370667966
1281.68803004935,3356.73389215554
2048.3428249098,9061.43655296465
1423.87686613404,8129.44760835576
1040.14194606764,3352.12189202486
8039.85206800427,7408.17144756633
7217.70488747191,7035.86840704754
7327.17513526705,7387.12025933356
1082.62670586904,9035.80534113993
6899.03330085772,8036.79883226414
2211.97776007808,9025.26801580079
7105.26669204236,8157.18331518313
732.409959922822,3506.04155620137
8022.52533864001,7270.62386491527
9277.49435178075,7535.46524605084
858.009250462667,3227.92229697873
6702.79118707936,8074.60826526459
7731.05357994711,6920.81883964267
2052.09917987244,8716.620307727
1249.48401862359,3535.41170391878
8661.36997646761,6902.21804348117
3499.34636111608,8292.53005427884
7142.03220443432,7153.84607516636
760.567379689507,7872.33407079633
1809.75409680157,9221.73799332721
1619.92377233611,8871.98406184984
1423.61277660571,9137.94664066069
7591.75843119207,7785.37688223179
1221.58652569302,3297.16748651627
1365.99661886028,3845.35382908001
3038.77342280323,8975.39008581571
8730.73790816406,7733.1662175166
2083.030042964,3868.39525974679
8041.08488579963,7339.80152662554
1823.82851729452,9122.4111063884
1536.4517858879,3631.12073367577
8143.90468783581,7889.72754401136
1108.26078802274,3428.04541421493
7574.3662781484,7131.99056136471
7961.16436966181,8315.77699849295
7113.37399793938,6315.88686660079
1206.32597596713,8725.38900858976
6722.35356850692,8432.88269896339
7340.00845054433,6499.798088049
1328.33618769126,3800.43113353672
8257.44822268777,7386.39372958587
1103.95822894812,3697.17613033674
1518.70794925813,4137.51823986952
2554.46641681247,5192.91050737049
1296.81625008689,8263.46540653114
1399.71639211491,9215.33003774744
699.906420532876,9117.08990758971
6983.54253193462,8078.27566972197
3837.80556855715,9127.715864547
7934.32660932827,6370.03339991573
2620.81040355691,9107.80135523461
3026.21198662873,8669.45636278656
7602.1226369368,8087.33944018576
1887.04466133257,8929.33286847047
1400.26202216961,3852.13494151192
1501.37344655828,3618.73038226747
1737.5539336918,3457.29786078272
7315.02402371889,7028.33225730043
7741.28918916022,7270.98238423571
1180.20626537096,3197.47263578187
1406.36508631526,8956.52931237095
1595.03869793652,8602.97716479364
1281.57579561208,5466.95097669912
1457.54401403812,9271.3096264134
913.961978116248,9057.4612468667
1816.57473035765,9184.04925390273
1644.79312090592,9137.23934603348
7387.78766820847,7489.02836568765
8673.78722494297,7159.43754154749
1655.88647490406,9080.63580150086
7454.78181281755,7859.26816216166
1323.14951043598,3223.50406038289
2363.48029511449,8102.84111630323
1268.86327618425,9188.41801004938
7755.38997496038,7598.98058355996
7789.27025637697,7682.52349850766
7915.27242526131,7747.55971912443
2092.89897857132,9311.03458807617
1106.01331921926,3666.07585618741
7707.49564540993,7893.41212132771
6747.18580019129,8186.83801062515
916.387442137321,9022.53984262133
841.361897669322,3355.81812381704
2750.63004721452,9095.5261181492
1126.69577449242,3574.99736561767
1561.876896778,8920.49838921332
1166.19343639739,3477.10716125447
1847.09726773073,8984.50446989299
2046.2198547884,7851.82374128458
8046.23755029615,8434.88520697666
1034.39417853669,3144.04255923019
7086.30209722544,7308.9799232945
1676.71092900635,8360.62522240993
889.542267223862,3357.32616045171
7476.54949673552,7536.22262515408
1679.22067304982,8848.92693561927
7519.04275472097,7557.1460181964
1396.18798059609,8994.01603190946
7482.70295864113,7833.34050672412
1910.23121768629,9022.85460325483
1310.45631741822,9222.32519439672
6439.2959392792,7458.97912089339
1072.65212008771,3660.11574847502
1356.58310943607,4052.06636655061
8235.37960353341,5936.77308767936
2016.92570560363,4077.01574925588
7757.3480480555,7774.5427214031
7024.17749564595,6858.52344281414
7579.07967474077,7670.16917240663
1258.84107804121,7941.80340943532
1392.6731590379,8253.60580890598
8163.43396442216,7243.74523959672
2617.09675781505,8396.57374443762
1176.60092326401,3109.7083906252
8365.65677250148,7208.09367783636
1139.73970053625,9246.06870424249
1971.08321975417,9055.8940733958
8112.59325809493,7282.72384764516
7859.3951176832,7647.80249460846
7681.06767449582,8405.38463451609
8924.7335206918,6907.0272554394
1364.4160126858,8790.76698675562
2264.07781205924,9691.64744364686
1519.97173762305,8759.35268717814
879.392989418004,3396.26741433321
1231.62785667281,7967.06380074575
1712.37534985786,3768.45867500515
645.681376687537,3613.48775087768
1457.0178035813,3516.13599689366
1684.88501725709,3898.08361646601
7646.71597212994,8359.78987071228
1925.34890790711,8142.30730994812
9376.16589326222,7669.10204983512
6768.47132589551,7670.17980531856
2014.07622601925,3568.11707131903
1644.09873082998,8631.94983737213
7897.53156836952,7768.62557541905
7934.31683948599,7633.01274353111
7951.20221818379,7623.07274974172
1628.79088911352,8272.44105338218
7065.04130975642,7590.07963057745
965.065445614591,3414.19873135302
6852.87648610317,7514.58207424941
1072.14144937216,9019.41173285434
1747.16882962635,3521.84702516738
1608.99265310418,8737.5144422652
9259.56382421723,7359.92006588611
1586.22105335739,3660.64816676369
1746.11520834077,8807.15132408923
1417.87218907563,3597.16064952923
6209.48849302503,7495.26328587881
1020.15422794046,9020.17687061872
1508.4548996387,3996.71215896583
1873.62520647329,4159.64187361761
1206.41956586913,3338.21387988485
1362.72897005409,9160.99996239137
1267.41677261442,3596.08921792676
2598.28850826277,9076.92272535627
7931.83061836041,7112.59758608129
1556.0881761618,3277.13280190396
1632.12754263425,8801.36215680664
7336.43179741213,8094.72809644534
1075.06867877526,3568.73309773337
2206.62832672658,3662.91176268597
7864.70355876416,8034.94186793955
7155.5842366404,7204.71634469411
1427.01168113732,4048.50523721935
8655.23110064059,6782.14151072255
7045.63639317236,7373.71694389459
7264.04080805988,7509.03017907971
7603.80374859928,8043.88082620145
2451.95866301904,8889.03551060192
7017.50986431575,7500.58842695712
1182.05930908641,3427.70473291736
1293.78899222583,8943.43967590038
2456.95893635124,3857.39210470297
8335.59386329957,7494.30183358993
7772.57949879298,7459.51429636236
847.700044862414,3205.68834219844
1054.42112977239,3582.8254393226
1035.5036498413,3556.61383307162
829.003933690802,3251.90766812394
8074.92553159144,7214.50657748566
7891.54275484131,7935.65783650707
1282.06493936779,8355.37326483135
1235.32412073626,3284.62980139619
7075.49294639307,7438.12370803961
1879.00133713806,9281.9901962221
1827.51666504754,8512.17574537941
6687.27808219938,7188.31698838411
7532.00266647617,8432.2023916687
7541.13414446782,8252.37686436539
6794.20332682603,7406.71922168249
7944.01645493278,7527.9446950324
1508.50276689221,8294.06131368455
7388.6918264344,7489.42456392422
9351.33141002677,7305.8180009439
7084.03522106486,7558.41261500276
6910.4032005886,7156.96248849802
2021.26100955536,8571.54985311458
1534.18487431296,9180.14332730407
7249.28547007736,7850.23220051679
8239.62744286137,7359.13645337993
7680.15171234091,7190.87099401499
7237.15732585458,8128.73809776658
703.880588262016,3293.88884386327
6707.98784311677,7455.22212785212
7967.80896432385,7549.20220151077
1532.63547308454,3570.43912267307
2084.13420952745,8954.85329984944
7722.21866670255,8455.18404346888
8053.91820882121,8467.10714403033
1347.3783832299,9212.76436542866
7673.98918818871,8423.17015934797
1286.91558293254,3680.88272392482
6874.42109811346,7954.18369597751
1188.75754999793,8814.50977531327
7274.06158018933,6943.59127287185
398.336406768218,3109.8683372029
1115.91867625957,3730.09445018414
2268.52789099707,8658.22562527486
1441.78827325417,9055.88004924474
7261.03978122439,7820.28164989847
7840.93558039457,7431.0111257191
7599.73162587362,7848.4777635012
7269.64454223494,7884.08392012159
1797.33773361247,8801.22966022913
1842.54041993911,9214.70048629061
7821.85437381142,6967.16240752556
1303.23401143,3321.01889166762
1051.47585728018,3577.49693880004
2290.85680814502,9015.56078103222
1109.54807011114,3179.40015983213
1397.36196684936,3447.72109276919
7429.78467962861,6885.64411930488
1656.0028759653,9103.06723322365
1329.30823041705,3607.44697020811
7618.14449761617,7218.96507797062
1233.47290903976,3837.43858580391
7725.1436511009,7865.13221900132
7978.62499782283,8287.38769578988
7655.88623109754,6896.33118125546
1888.87980116648,8784.30785583767
7770.79167787353,7690.83464366538
1087.86239281772,7481.89404353911
7886.69399045453,8144.12721021515
7669.24329127778,8231.24590632509
1479.90212777513,9101.96956932049
7360.22527615085,6928.97045836568
2070.32500419575,7404.8708318972
2517.50933802323,9228.30766497751
1052.58563754776,3599.66532302945
1357.68998680243,8941.66697192528
1277.40607353224,3453.87089206874
1186.18799986829,9120.78910734908
1461.31021824133,3583.09170812504
6774.76322321543,6115.32474898108
1636.38497518394,3795.14563046778
7857.49939346994,7702.32721290743
7814.8795506053,7215.57036751568
1111.39632868325,3405.49191697692
1518.63696964434,7388.24615575068
7827.1610732341,7950.52537100587
6648.84491359807,7683.368521088
1314.4749425226,3587.29124962588
7273.14690999031,7923.79905914184
1834.04840178092,9007.43084440614
8224.52649276488,7424.77479873947
576.888862144282,3093.71911233238
370.516587138511,3107.45896106272
7519.89619714169,7459.7655150228
666.966957759681,3112.02183824102
8479.78597497154,7260.38783843538
1726.55672190556,8226.02631062611
1292.07609742348,3519.97151603073
1368.08711075359,3637.39835725593
1382.3909857009,3893.77832041762
7258.98087323712,7144.87691087411
1618.83569139476,9016.56799029064
9324.57694662637,7851.20310913613
1636.74761446059,8640.18785806642
7224.64615167505,8038.56294290527
1341.62339962432,3847.41076004408
7141.02740420406,7713.22053345071
7809.59976312616,7977.27029902747
1667.91122498889,3165.83985535312
1286.89819420713,8677.19340032238
538.311200293139,3049.31696377989
2218.95569554838,8733.06261791878
1020.22047848824,3333.88828327097
1747.25900787214,3813.83210183787
1773.51126352648,9127.86712991515
7761.64636834639,7755.07187380616
7974.86850601132,7205.20660503235
8941.37432538129,7952.6523766094
1974.41440748227,9447.5569834567
6838.94146299558,7993.83943236812
1148.28488111858,3151.35431709787
1538.03462036605,8882.2705633783
6244.83416204452,7897.87285426496
6726.30371257463,7092.53554629786
1627.00729418858,3589.02746773693
7879.03820665199,7985.86615562704
7318.91675813065,7545.12628655424
7084.49543933665,7936.48111581146
1324.65273735464,9116.2676824606
7784.45882894195,7940.28094780155
2007.03824247829,4714.82809753692
1191.48092864011,8944.95609594438
1145.65945541202,3623.64005991592
1599.04805913671,3278.08785985653
6956.31514854717,8145.13694709362
1369.15168161534,8971.21835627912
8825.58814210659,9220.1929128429
1452.04591968947,9028.9093439046
1368.50550830761,3843.4071564283
1158.09539921805,8752.30175691896
7294.36841054442,7562.33001802819
3926.07690909832,9132.07725181062
1609.70109978223,8624.39302638401
8861.99270459139,7274.71395873082
1054.15059076805,9144.77714142922
6919.34281838028,7953.0706977664
1793.97055818624,8909.00994379626
1366.31882091467,8844.41752301056
2293.85669331709,9291.22363024889
1961.62255870718,3794.73483948689
1348.87331448122,3712.57729868517
9188.01540341894,7091.09386653666
2308.33627062231,8250.14877193873
1326.20908862794,3318.74359686795
7088.84808539203,7279.10616084015
1554.36876239004,8926.82879974638
1507.02710937959,3958.76728348526
1153.99789965588,3512.49874993855
1296.12640990986,3430.46586758899
7507.57171707307,7989.89759220205
1377.40723531592,3698.98383231779
1320.9506012456,3984.42627329816
2346.57227647639,9529.82930879884
6903.64837614381,7109.88854194484
9321.02567763523,5960.82496026759
2724.26093078418,7749.62626587805
7495.37769572276,7703.93167256381
7768.86738509592,8451.75361072786
681.047691943144,3012.16916452306
1608.91754401841,8902.80398948942
6680.92776245061,7705.42242775595
8681.33623641603,7418.14886901921
7586.50383987978,7064.50628889589
8158.64839363497,5971.20398759872
7449.18516677622,7742.16813557662
1254.29895228,8852.86491932724
1211.81266603803,8941.73123067105
1093.15491837531,3320.88020425551
7537.32920154648,7708.2596488755
7399.3689610884,7841.073853464
983.991926602633,3616.33034072833
1222.04821350305,9146.48911894176
1790.17674697249,4317.48098933596
6860.47595334426,7932.73543721431
808.269282341523,3334.40841349084
737.286637209898,3371.62805173096
1695.56945828572,8587.78496281507
7394.63826164046,7094.67703481313
7510.99525122117,8495.56684472079
1937.51794922977,8853.67854687826
1682.49797686679,9337.2300805467
1160.90947435223,8707.22185309209
1576.56666584333,8194.33481689397
2053.3838495334,8378.79495406659
888.497507214642,9103.6795572147
8539.9884251837,7205.83057976708
1340.74086737582,4327.30254113818
918.7030127204,3272.66474131594
6684.39591965956,5800.82138392664
4425.92147592793,9164.23486225533
7601.85045929711,8471.75859768149
1572.00400642173,9227.48580512116
6779.73477495654,7703.7007480075
7010.25085869718,8433.32958304407
1794.4575321159,3680.20684590206
1036.56551800582,3637.67344733035
7628.36603429946,5767.30514148908
1337.99480713583,3706.41561244755
7532.08902001789,7726.32185862665
1098.30933866004,3305.84368101646
1324.85502787016,3358.57759392673
1602.87409432271,3769.55022624166
6791.23610285346,6323.93940827153
1381.093581632,8322.24747437402
7548.7275785306,7446.85289657806
1470.06010140746,9126.64207181334
7976.88286444166,7236.8718991786
1904.21635431859,8906.70937490317
2179.76748702284,9373.36423765127
1347.23849314347,9328.04431018196
2584.50522985967,6572.44584250601
1693.457741219,3340.86898935836
2097.87330890367,8304.86585224814
6349.30471279269,7320.063262289
6222.78457668708,7167.88139250127
1476.49952052451,4056.00645065568
6559.72714931583,8061.60540055933
7166.64166014144,7239.5606165572
7219.07660742749,8025.26058794867
7235.82299105794,7767.37849786941
7219.96369015466,6806.92828399189
1668.57415718564,9028.07683703633
8587.64399100393,7760.13352310381
1502.88935384886,3802.44954981209
8025.12616674867,8352.65582988443
1698.21736447567,9331.7239448239
1620.8175574595,8989.67032430667
8596.82543158396,6752.56243581299
1123.92242420104,3360.46968700233
2475.52634884048,3558.58800903285
1985.4810691318,3758.23870268226
9025.04904015098,6218.22986322328
7385.84502757907,8002.00738087821
1539.40793323157,3564.75632798009
7771.14002957636,8005.61015623105
874.167039668284,3064.95626384294
1393.13744559753,3414.75399046946
7936.30443830504,7978.93961946699
1021.16183218492,3312.27226800388
1547.61088672428,9163.33941372863
948.813253127902,9026.9144304528
7357.96153167238,3951.05382470173
7238.83485270626,7023.31139244982
6838.87518094474,7006.37899894291
7740.98846620949,7498.86057974854
7670.13047786371,7442.36851444939
1640.8736348044,9151.38367119189
7577.25454342591,7725.85503197023
1861.74485129269,9406.17823014157
1100.1241320777,3234.61010905707
7469.64961156965,7744.51638150143
6886.14521524599,8294.38651696232
2032.37995987736,8920.64281315361
1112.15148641738,3230.71536206483
8847.29848486031,6273.15350375431
6717.24673283013,7118.52062458315
1491.03849734923,9111.74935364173
8308.11434396962,7297.08307880668
7526.15085706597,7493.17148063515
7733.31590809643,7253.77781831125
1804.99860298187,9054.48092132832
1036.54282376643,9254.85273062766
1008.28120531218,8426.4955322955
7288.45025926696,7200.74640018818
7430.14999515921,6619.48308303681
2770.47639094503,9441.43695605831
7622.35177149592,6519.54900629824
939.595706903263,3375.14785854648
1455.82856478208,3541.99734207732
2482.63169713778,8944.97932479383
1048.11415201986,3435.45886075439
6818.45613453691,6675.19501490682
920.659086512092,3337.33982240053
2215.94989570495,3701.4836263365
982.048093873488,9146.99097478421
2161.95491204951,8841.03487928439
7910.36908410111,7220.31212952056
1206.62173311112,3844.57688363623
1204.40697950598,3074.54244893819
6380.52556008067,7349.16566386125
7953.63719162693,7216.29872815434
1629.98523454458,3086.88042717077
1131.11318202073,9222.0819335889
793.563855423276,2936.65733876389
1310.38784000881,9069.34317597516
6931.93428940756,7135.83673765046
1692.97161829523,3643.53020395772
7481.09987645739,7962.58467757362
1220.50016001058,3541.29305686692
8040.67052669737,8035.99978049995
1306.29040395291,3519.48336758107
1362.09945040986,3410.39316019746
9913.13409013313,8070.38607195394
1829.61190494321,3985.42401665773
1443.5189109542,9283.31934043244
6841.62713011397,8440.36951879155
1271.6689331471,9392.90047586459
1385.39604437672,3820.51711516361
1106.83472151364,3276.63651281301
4111.2166419343,8068.82005835315
7528.38455815204,6878.41402795567
1850.14738971714,8870.71283888898
1790.81024674733,4378.48449018611
3342.86449011516,8055.83863199331
7283.72424269778,7895.50049886508
947.03079086145,9001.2263710039
1704.56257209376,3630.52775882875
7542.53211833449,7795.54285716331
7053.48005918851,8365.03417249463
7927.98139757406,7411.58795839607
1370.60527279597,8119.13875251619
1696.84554783706,3835.32910378192
7504.96239053234,7319.56299742707
4642.92003069912,3845.38313745984
1605.04081991097,3729.39055400114
1294.81726449081,8877.17569241417
1279.98048452728,3366.35709308578
2311.23746798586,8852.4368339832
2185.69642641824,3808.7418195245
1216.39941174069,8618.15603583764
6753.17393974613,8129.51046372076
6896.41307326134,7153.17570109526
8844.91893717248,7385.82909374249
1388.45988555367,3756.2559555165
678.930721802495,2933.74913005719
6915.78330089472,7608.10287592975
6751.57196049662,7838.05861028832
2021.15049719308,8817.74098376897
915.168627523849,9230.39664609851
1530.91134482532,3724.5990741731
8032.11615628584,7125.60529738008
8645.92728910728,9882.88131917409
879.047820394464,3411.38785314501
8268.01267900904,7746.81801953631
1675.13399183236,8648.37484291949
1355.29679991488,3456.3944716705
9045.97304355558,7985.99621603585
7183.22955671545,7672.75504821019
951.422860432504,3538.63201429777
3571.31081983701,9323.60658019184
1192.79578702358,3575.15643298116
6986.30133435033,7054.42716005364
1087.93405875993,9032.92615711157
798.149767944502,2926.86014884705
1865.99034103594,8646.56520689844
6898.82847401092,8035.34451484915
1050.58890080194,8109.5964810483
7888.18615567762,7978.18317075267
1464.8894679616,8428.49610928065
8628.95303597107,7040.33512990953
1551.76701875852,8785.1753808164
7429.1399228274,6907.94602005985
1326.55220027633,3709.99351996922
2012.3647311804,9121.28486788845
1105.78633369416,8910.83233117478
1275.36597694423,7326.20051537784
1366.14465858836,8749.61109615186
6194.37675967203,8015.69739599837
1449.53794668683,8886.8182984211
1170.31026682744,3285.27893907933
1364.83483286984,3512.88164979376
1482.08679951823,7881.77048423465
7069.88784480608,7454.5396449384
1512.27646357141,9023.73307035025
1421.80036129974,9069.65166826304
1673.66953434015,9149.36261797836
2209.45361258965,9167.74580019708
2419.0484483796,3996.74619207398
779.553190245379,3381.97448521697
798.035646248086,3457.487304776
1494.95657679819,9308.84080389859
1652.01619083168,9231.13629175352
2670.64612576171,9180.05247853616
6895.1099068486,5018.19202075825
7201.54241292341,7246.98403645686
5877.33425212306,8245.54911654114
8523.57043229309,9146.24382952078
8506.0912511352,8094.0803227381
7551.16513224319,7122.11451569969
6475.50085543257,8350.75680539461
7461.06127878454,7832.02399123419
7672.86920217185,8663.74086758746
1171.48853179144,3646.97612160595
8082.85513152154,8232.8212730699
1185.02918680275,3166.03262041712
7586.08872050919,7997.60844050165
1044.03432392214,3355.82577602338
6375.13126662091,7720.69584514874
1315.53928351136,3611.789309168
1007.177513054,9191.97190135536
8310.20305779418,7443.46668184907
7727.97524676615,9225.59678898127
7212.25855832913,7233.28423647427
7851.51462738202,6484.2491565556
7858.08137483425,7542.15177474766
1846.288628683,8469.99991245897
1455.96209753083,3390.73831889145
1037.72484021584,3528.11734687855
7906.28507174632,7369.02959997494
7148.21860322967,6862.00046416773
925.222134508208,3229.24447530181
1642.03893743552,3766.24218912092
1348.05905582216,3573.59147350035
1966.7140748755,8632.99576725619
1857.46738828775,9046.71110381976
7178.34622016164,7010.7146089759
7392.72471665511,7589.29105492926
7599.85055069277,7254.5814548866
7504.27346552681,7985.64316712058
1201.98503262017,3308.02057727874
1888.15481931013,8525.52068962294
1397.39972540428,9035.37795777214
6744.8557919671,8306.58889837445
7314.57268369957,8088.17054591153
1194.79801957523,9284.63046523935
1060.43206444764,3404.9342016101
1384.31542286717,8896.28866070886
6616.52407356716,9323.75123574547
1469.1215927281,3535.12072733952
1589.77567259928,3456.29345376349
6250.69159052706,7643.70510898964
1428.22320527625,3920.67791344685
1080.83886019919,9033.73604801112
1261.24906842091,3523.91519126671
7584.01357045143,7226.41284435403
1558.2080567821,4600.89597759021
1201.04227182391,3677.49170144376
1207.65185964964,8584.41622973151
1485.40570029964,8508.72416279083
1504.66448271638,7975.47312915366
922.910017644544,3472.87359691519
5279.89181396804,8299.4256125949
7951.12905363043,7566.56321982638
9275.67176618504,8344.67070170413
874.147029707385,2101.36075548168
1954.85654663907,9217.96391865725
3527.78511992136,7134.07316688245
1603.60299842523,9018.67306522451
1782.88757119887,3771.54484766347
1654.55227310714,3568.251965149
1590.17478075338,9024.12275683216
764.097996448467,8709.93863278974
632.898714705982,2770.23081901421
1625.88210384087,8383.61171879505
7559.62677269157,8316.39795433135
7925.51811165435,7403.51697133304
8471.41293258939,7898.90463632436
1020.27908941286,9128.68273496723
6503.30913867908,7777.72388253592
1484.22860748778,3746.98554616744
6778.00506199219,7604.80278490427
1871.643042292,9063.40108761368
1157.71017372669,3176.7326287971
1673.50762738287,7605.86504334815
7796.95213949667,8365.0155783472
1902.87141731837,8452.87511713402
7715.68174141332,5660.2403174692
7821.66255220922,7902.98790648728
675.58257771139,8930.30185757414
1452.98981215844,3388.48778226951
7331.96005248975,7054.18581652308
632.357870725298,3341.41995226815
1241.6291783041,3935.58089478056
923.233556646072,3257.30676486524
2018.42490502924,9095.33854638698
7068.46003110893,7122.02837221401
1910.44957263155,9260.80438338818
1791.41290824104,9371.8571743604
7167.0209292669,7431.34472019472
1295.60258800661,3516.49801188576
1878.25943914251,3519.69155691434
6325.37785812588,7143.59800606991
1222.50373608205,9102.72641282111
2070.0374095617,8486.27040683933
7753.40928577323,5218.15415171383
1870.05729097303,7785.27943904586
1193.90039814783,3624.8515688043
2099.66162315727,5278.55543160049
1920.57259435083,9155.03952438154
1699.97210112553,7470.6117373747
1809.83777592002,8507.8067826125
2100.9194829164,9318.9050122547
1744.6484958399,8649.82052618946
783.244330239126,3409.57509407469
7181.68661748392,7704.60692755896
1198.00246810751,3405.06407804185
1855.57893415497,3516.68179234326
1051.20658858287,3544.8027325463
8592.28924480886,6839.81882966252
7388.28608987343,8111.1650430099
7828.74815020526,7657.55867676188
845.905069900586,3517.20659631435
636.084068986517,3119.45953276943
965.678913965834,8867.05825873726
7512.74005715724,7228.82389003266
1782.42495456253,8814.09556946855
7389.95125855223,7779.31537049653
1109.19981016156,8949.47738470073
7131.01990345257,7350.3523231912
8609.78386563054,7054.70822412964
1580.85813826384,9380.74713937784
8536.44412919391,5826.55317662737
1149.12507672932,7198.4120677372
7042.8731290235,7701.95929116933
7816.03904152845,7379.66884451614
1842.39542378036,9190.34849883517
2893.47955538302,9291.9713093673
6875.49895708122,8547.0858183973
7778.78963126599,7097.60982444556
7310.66798909766,7584.66675321664
6941.98906977977,7122.29435054437
7103.57452048455,7356.2373519949
943.845082689299,3615.97951042925
7344.78067805444,6959.10917318712
7688.86539858097,8049.10039137819
1218.88546493785,3372.10701684158
7656.39027744365,7919.84031449115
7440.54597981287,7820.40742525344
972.447635144768,8958.47116849969
7390.78798562836,7701.9506296116
1152.66323242564,3433.1597169783
7744.71671445416,6988.10972246664
1654.55316470846,8858.09038339497
8186.77557506516,5659.81336706937
1418.00540488736,3149.06645139511
1486.47202158642,8729.18480379447
2110.72128867718,9155.09528971105
1555.18745416495,3820.00643165538
7657.58056438298,7981.4001513973
906.903049874093,3399.14938798562
1241.19461869322,3165.67344732334
7507.92953259482,7465.91788727749
2676.89549250322,8556.4922266165
1933.92151580875,3874.05779592658
8084.58584158798,7166.31094063296
7449.45224647641,8293.47567694228
1230.54609950863,3696.47341317413
1379.39063059549,8348.65628917755
6666.69257768973,7615.27772132228
1540.93707173476,9014.8587784139
1633.38921298596,8764.77998557613
1425.55887736551,3825.55384012512
1624.53609849481,7466.02350493725
7594.83472511184,8124.99442856312
1256.62518997143,9141.27014566814
1564.73549438794,8870.03874579369
1825.22382766837,9314.84470084392
7560.9682901682,7695.13906120128
6964.48172411995,7461.0543641044
7825.29803447224,5612.12257062062
2918.53533137129,3364.60361346305
945.62703675057,3345.10191385219
1271.67607696202,3617.61106868975
7443.32312997077,7317.3627407539
7347.63090875708,8125.76424773028
1405.91505503502,4009.97863881597
1758.45764961769,3858.95224312012
7563.92688249824,7639.60879710676
1573.24874319791,3353.23004364291
1131.09190890458,9028.14399992915
1784.30355778155,4743.46294532631
1622.88603514197,7987.83863801506
1407.86725254237,8597.9044427211
1585.14834294515,3953.07307774668
7158.04084851051,7292.79113689135
7761.86489233869,7118.22942692217
7250.50611702604,7839.74480591904
1643.53395048463,8392.54846257806
7442.76559818323,8401.34163767853
7774.28030068929,7553.7656580461
1609.95582120599,9839.74118311577
1003.55450629078,8048.31319418266
7997.25351062587,7815.46791043664
8395.64405904504,7723.38814707846
748.400808380488,3446.59636695319
1062.94731843765,3199.30663952832
1315.66046216321,3471.37605015319
8341.69123060813,6626.03708004729
8036.15161224817,6867.59256274098
7191.12475176136,8202.46344480138
2106.91996198016,3394.47675757345
1960.06213029577,8926.33357142489
797.959068668313,3250.95150393357
7420.32480489831,7727.58424061177
3013.82350103399,2897.62516334255
6268.17448113155,7324.00632928704
